,Spanish,English
623,"La dificultad de llevar a cabo un proyecto empresarial, en relación con los trámites burocráticos, ha provocado la aparición de diversas teorías en diferentes ámbitos científicos, que relacionan la dificultad de iniciar un negocio con la calidad del entorno institucional y el nivel de desarrollo económico de los distintos países.","The difficulty of carrying out a business project, related to red tape, has led to the emergence of different theories in different scientific fields, which relate the difficulty of starting a business with the quality of the institutional environment and the level of economic development of the different countries."
624,"Pero además, añadido al problema de la burocracia administrativa, a la hora de crear una empresa, nos encontramos que la actividad emprendedora se ve influenciada por instituciones informales, como la corrupción, que se hacen visibles en el proceso emprendedor.","Moreover, in addition to the problem of the administrative bureaucracy, when it comes to starting a business, we find that entrepreneurial activity is influenced by informal institutions, such as corruption, which become visible in the entrepreneurial process."
625,"El presente trabajo de investigación analiza la influencia la corrupción y la regulación en distintas alternativas de actividad emprendedora, en función del nivel de desarrollo económico de los países.","The present research analyzes the influence of corruption and regulation on different alternatives of entrepreneurial activity, depending on the level of economic development of the countries."
626,A través de ecuaciones estructurales (PLS) y análisis longitudinal de panel de datos con Mínimos Cuadrados en Dos Etapas (MC2E).,Through structural equations (PLS) and longitudinal panel analysis of data with least squares in two stages (MC2E).
627,Nuestras primeras conclusiones nos llevan a pensar que la corrupción y la regulación no afectan por igual en las distintas alternativas emprendedoras y la intensidad de ésta depende del nivel de desarrollo económico de los países.,Our first conclusions lead us to think that corruption and regulation do not affect equally in the different entrepreneurial alternatives and the intensity of this depends on the level of economic development of the countries.
628,"Por otro lado, el aumento de la actividad emprendedora por necesidad no ayuda a la disminución del desempleo, por lo que la influencia de la corrupción en la regulación, puede llevar al emprendedor por necesidad a permanecer en el sector informal.","On the other hand, the increase in entrepreneurial activity by necessity does not help to reduce unemployment, so that the influence of corruption on regulation can lead the entrepreneur by necessity to remain in the informal sector."
629,Distintas bibliotecas de hilos ligeros (HLs) se han desarrollado para lidiar con paralelismo de grano fino y código dinámico.,Lightweight thread (LWT) libraries have been developed to tackle fine-grained and dynamic software requirements.
630,Estas bibliotecas se basan en el concepto de hilos que se gestionan en el espacio de usuario.,These libraries are based on the concept of threads that are managed in the user-space.
631,Esta tesis pretende ensalzar el uso de HLs resolviendo el problema de portabilidad com una interfaz común.,This thesis aims to highlight the use of LWT solutions by tackling the problem of portability via a common API.
632,"Concretamente, las contribuciones son: 1)Descomposición de distintas soluciones de HLs desde un punto de vista semántico que identifica sus puntos fuertes y débiles, 2)Diseño e implementación de una interfaz común llamada Generic Lightweight THreads (GLT), 3)Implementación de la interfaz de Pthreads sobre GLT, y 4)Diseño e implementación de OpenMP y OmpSs sobre GLT.","More concretely, the contributions are: 1) Decomposition of several threading solutions from a semantic point of view, identifying their strong and weak points; 2) Design and implementation of a unified LWT API, named Generic Lightweight Threads (GLT); 3) Implementation of the Pthreads API on top of GLT; and 4) Design and implementation of OpenMP and OmpSs runtimes on top of the GLT."
633,La gestión de la calidad del laboratorio tiene como objetivo garantizar la fiabilidad de las mediciones que se realizan y de cada uno de los procesos que se desarrollan.,The quality management of the laboratory aims to guarantee the reliability of the measurements that are performed and of each of the processes that are developed in it.
634,Cada laboratorio debe diseñar un sistema de control interno para verificar la calidad esperada en los resultados.,Each laboratory must design an internal control system to verify the expected quality of the results.
635,La implantación de un modelo de gestión de calidad está regulada por las Buenas Prácticas de Laboratorio y las normas de la serie ISO 9000.,The implementation of a quality management model is regulated by the Good Laboratory Practices and the standards of the ISO 9000 series.
636,"Estas reglamentaciones establecen la necesidad de que los sistemas abarquen integralmente todas las etapas del ciclo investigación- desarrollo, producción y comercialización.","These regulations establish the need for systems to comprehensively cover all stages of the research-development cycle, production and marketing."
637,Hay una demanda creciente de que los laboratorios veterinarios cumplan con los estándares internacionales para mejorar la confiabilidad en sus resultados.,There is an increasing demand for veterinary laboratories that meet international standards to improve reliability.
638,Esto es de especial importancia para los laboratorios encargados de realizar estudios preclínicos para la industria farmacéutica.,This is of special importance for the laboratories in charge of carrying out preclinical studies for the pharmaceutical industry.
639,"Por ello, es necesario que los laboratorios tengan sus técnicas validadas antes de emplearlas de forma rutinaria.","Therefore, it is necessary that the laboratories have their techniques validated before using them routinely."
640,"En este trabajo se desarrolla la implantación del sistema de gestión de calidad BPL en el laboratorio de análisis clínicos del CCMIJU, analizando y verificando los métodos analíticos de las diferentes determinaciones realizadas (hematología, bioquímica, coagulación y enzimas cardíacas) y en las especies animales más empleadas en investigación (cerdo, oveja, perro, conejo y minipig), estudiando la precisión y repetibilidad de los resultados, garantizando que éstos son fiables, reproducibles y auditables.","In this work the implementation of the GLP quality management of the clinical analysis laboratory of the JUMISC is developed, analyzing and verifying the analytical methods of the different determinations that are carried out (hematology, biochemistry, coagulation and cardiac enzymes) and in the animal species more often used in research (pig, sheep, dog, rabbit and minipig), studying the accuracy and repeatability of the results, ensuring that they are reliable, reproducible and auditable."
641,"Los resultados de este trabajo establecen requisitos y pautas a seguir que servirán de guía a otros laboratorios veterinarios, que servirán además de referencia nacional e internacional ya que asegura resultados de calidad.",The results of this work establish requirements and guidelines to follow that will serve as a guide to other veterinary laboratories that will serve as a national and international reference as it ensures quality results.
642,El wave runup es la variación vertical de la línea de costa por acción de las olas.,The wave runup is the vertical oscillation of the coast line due to the waves.
643,"Dada la complejidad de los procesos que generan las oscilaciones del runup, dicha variable es comúnmente calculada con base en modelos empíricos que lo relacionan directamente con parámetros de oleaje y características de la playa.","Given the complexity of the processes that lead to runup oscillations, this variable is commonly estimated on the basis of empirical models that directly relate it to wave parameters and beach characteristics."
